,OpCode,Family,Genus,Species,Treatment,Precision..mm.,Activity,Fish.ID,School.Individual,Length..mm.,Length..m.,Time,Speed,Length.FID,Measurements
1144,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,5.516,flight,Perspex 1,Individual,161.795,0.161795,NA,NA,DFS.prior.2,161.795
1145,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,9.204,flight,Perspex 3,Individual,142.403,0.142403,NA,NA,DFS.prior.3,142.403
1146,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,17.585,flight,Perspex 4,Individual,187.935,0.187935,NA,NA,DFS.prior.3,187.935
1147,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,fulvus,Perspex,6.31,C- turn,Perspex 2,Individual,632.052,0.632052,NA,NA,DFS.prior.3,632.052
1148,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,5.917,flight,Perspex 1,Individual,146.973,0.146973,NA,NA,DFS.prior.3,146.973
1149,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,19.677,flight,Perspex 1,Individual,361.994,0.361994,NA,NA,Length,361.994
1150,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,fulvus,Perspex,14.758,C- turn,Perspex 2,Individual,220.464,0.220464,NA,NA,Length,220.464
1151,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,27.927,flight,Perspex 3,Individual,1352.928,1.352928,NA,NA,FID,1352.928
1152,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,21.739,flight,Perspex 4,Individual,1197.883,1.197883,NA,NA,FID,1197.883
1153,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,11.963,flight,Perspex 3,Individual,243.027,0.243027,NA,NA,DFS.FID,243.027
1154,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,19.946,flight,Perspex 4,Individual,214.81,0.21481,NA,NA,DFS.FID,214.81
1155,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,3.228,flight,Perspex 1,Individual,994.879,0.994879,NA,NA,FID,994.879
1156,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,fulvus,Perspex,22.611,C- turn,Perspex 2,Individual,2223.166,2.223166,NA,NA,FID,2223.166
1157,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Perspex,7.663,flight,Perspex 1,Individual,187.504,0.187504,NA,NA,DFS.FID,187.504
1158,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,fulvus,Perspex,7.103,C- turn,Perspex 2,Individual,664.22,0.66422,NA,NA,DFS.FID,664.22
1159,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,14.21,flight,Pipe 1,Individual,244.881,0.244881,NA,NA,Length,244.881
1160,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,4.916,flight,Pipe 1,Individual,119.659,0.119659,NA,NA,DFS.prior.2,119.659
1161,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,2.812,C- turn,Pipe 2,Individual,36.286,0.036286,NA,NA,DFS.prior.2,36.286
1162,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,5.873,flight,Pipe 1,Individual,178.286,0.178286,NA,NA,DFS.prior.3,178.286
1163,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,5.884,C- turn,Pipe 2,Individual,268.99,0.26899,NA,NA,DFS.prior.3,268.99
1164,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,7.449,C- turn,Pipe 2,Individual,243.81,0.24381,NA,NA,Length,243.81
1165,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,14.635,flight,Pipe 1,Individual,1772.207,1.772207,NA,NA,FID,1772.207
1166,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,10.541,C- turn,Pipe 2,Individual,1714.327,1.714327,NA,NA,FID,1714.327
1167,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,6.441,flight,Pipe 1,Individual,146.823,0.146823,NA,NA,DFS.FID,146.823
1168,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Pipe,6.035,C- turn,Pipe 2,Individual,104.658,0.104658,NA,NA,DFS.FID,104.658
1169,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,8.429,C- turn,Diver 4,Individual,268.557,0.268557,NA,NA,Length,268.557
1170,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,20.392,flight,Diver 2,Individual,240.415,0.240415,NA,NA,Length,240.415
1171,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,17.762,flight,Diver 3,Individual,245.161,0.245161,NA,NA,Length,245.161
1172,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,2.794,C- turn,Diver 1,Individual,288.111,0.288111,NA,NA,Length,288.111
1173,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,5.355,C- turn,Diver 1,Individual,550.981,0.550981,NA,NA,DFS.prior.2,550.981
1174,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,2.357,flight,Diver 3,Individual,134.44,0.13444,NA,NA,DFS.prior.2,134.44
1175,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,2.119,flight,Diver 2,Individual,72.916,0.072916,NA,NA,DFS.prior.2,72.916
1176,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,6.699,C- turn,Diver 4,Individual,245.662,0.245662,NA,NA,DFS.prior.2,245.662
1177,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,5.209,C- turn,Diver 1,Individual,413.71,0.41371,NA,NA,DFS.prior.3,413.71
1178,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,6.791,flight,Diver 2,Individual,87.057,0.087057,NA,NA,DFS.prior.3,87.057
1179,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,10.021,flight,Diver 3,Individual,102.35,0.10235,NA,NA,DFS.prior.3,102.35
1180,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,7.44,C- turn,Diver 4,Individual,234.602,0.234602,NA,NA,DFS.prior.3,234.602
1181,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,13.22,C- turn,Diver 1,Individual,2194.811,2.194811,NA,NA,FID,2194.811
1182,LIZARD2_CAM2_RIG1,Lutjanidae,Lutjanus,carponotatus,Diver,4.988,C- turn,Diver 1,Individual,563.816,0.563816,NA,NA,DFS.FID,563.816
1183,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,19.347,flight,Diver 2,Individual,2250.825,2.250825,NA,NA,FID,2250.825
1184,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,20.736,flight,Diver 3,Individual,1934.461,1.934461,NA,NA,FID,1934.461
1185,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,9.203,flight,Diver 2,Individual,288.632,0.288632,NA,NA,DFS.FID,288.632
1186,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,5.898,flight,Diver 3,Individual,321.14,0.32114,NA,NA,DFS.FID,321.14
1187,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,12.496,C- turn,Diver 4,Individual,1751.107,1.751107,NA,NA,FID,1751.107
1188,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Diver,7.975,C- turn,Diver 4,Individual,155.505,0.155505,NA,NA,DFS.FID,155.505
1189,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Shark,11.254,flight,Shark 1,Individual,239.945,0.239945,NA,NA,Length,239.945
1190,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Shark,7.241,flight,Shark 1,Individual,294.168,0.294168,NA,NA,DFS.prior.2,294.168
1191,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Shark,7.141,flight,Shark 1,Individual,302.74,0.30274,NA,NA,DFS.prior.3,302.74
1192,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Shark,18.619,flight,Shark 1,Individual,1927.475,1.927475,NA,NA,FID,1927.475
1193,LIZARD2_CAM2_RIG1,Haemulidae,Diagramma,pictum,Shark,7.427,flight,Shark 1,Individual,315.372,0.315372,NA,NA,DFS.FID,315.372
1194,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,8.068,flight,Shark 3,Individual,237.704,0.237704,NA,NA,Length,237.704
1195,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,5.643,flight,Shark 2,Individual,246.753,0.246753,NA,NA,DFS.prior.2,246.753
1196,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,6.402,flight,Shark 3,Individual,130.071,0.130071,NA,NA,DFS.prior.2,130.071
1197,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,8.415,C- turn,Shark 1,Individual,236.533,0.236533,NA,NA,DFS.prior.2,236.533
1198,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,6.417,flight,Shark 3,Individual,245.923,0.245923,NA,NA,DFS.prior.3,245.923
1199,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,6.748,flight,Shark 2,Individual,278.144,0.278144,NA,NA,DFS.prior.3,278.144
1200,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,7.055,flight,Shark 2,Individual,258.572,0.258572,NA,NA,Length,258.572
1201,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,8.436,C- turn,Shark 1,Individual,144.928,0.144928,NA,NA,DFS.prior.3,144.928
1202,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,6.888,C- turn,Shark 1,Individual,248.576,0.248576,NA,NA,Length,248.576
1203,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,16.425,flight,Shark 2,Individual,1670.8,1.6708,NA,NA,FID,1670.8
1204,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,21.496,flight,Shark 3,Individual,1895.173,1.895173,NA,NA,FID,1895.173
1205,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,4.43,flight,Shark 2,Individual,265.135,0.265135,NA,NA,DFS.FID,265.135
1206,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,5.915,flight,Shark 3,Individual,332.596,0.332596,NA,NA,DFS.FID,332.596
1207,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,10.604,C- turn,Shark 1,Individual,1327.082,1.327082,NA,NA,FID,1327.082
1208,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,9.344,C- turn,Shark 1,Individual,217.371,0.217371,NA,NA,DFS.FID,217.371
1209,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Shark,8.971,flight,Diver 1,Individual,275.101,0.275101,NA,NA,Length,275.101
1210,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Diver,6.048,flight,Diver 1,Individual,50.824,0.050824,NA,NA,DFS.prior.2,50.824
1211,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Diver,10.913,flight,Diver 1,Individual,101.466,0.101466,NA,NA,DFS.prior.3,101.466
1212,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Diver,11.354,flight,Diver 1,Individual,1423.242,1.423242,NA,NA,FID,1423.242
1213,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Diver,9.364,flight,Diver 1,Individual,158.364,0.158364,NA,NA,DFS.FID,158.364
1214,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,7.651,C- turn,Pipe 2,Individual,117.512,0.117512,NA,NA,DFS.prior.2,117.512
1215,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,5.405,C- turn,Pipe 2,Individual,83.558,0.083558,NA,NA,DFS.prior.3,83.558
1216,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,13.989,C- turn,Pipe 2,Individual,266.391,0.266391,NA,NA,Length,266.391
1217,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,7.245,no response,Pipe 1,Individual,140.757,0.140757,NA,NA,DFS.prior.2,140.757
1218,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,12.866,C- turn,Pipe 2,Individual,1903.993,1.903993,NA,NA,FID,1903.993
1219,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,14.874,no response,Pipe 1,Individual,251.248,0.251248,NA,NA,Length,251.248
1220,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,7.027,C- turn,Pipe 2,Individual,94.727,0.094727,NA,NA,DFS.FID,94.727
1221,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,16.501,no response,Pipe 1,Individual,235.872,0.235872,NA,NA,DFS.prior.3,235.872
1222,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,12.191,no response,Pipe 1,Individual,961.861,0.961861,NA,NA,FID,961.861
1223,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Pipe,8.909,no response,Pipe 1,Individual,114.789,0.114789,NA,NA,DFS.FID,114.789
1224,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Perspex,8.572,no response,Perspex 1,Individual,181.873,0.181873,NA,NA,DFS.prior.2,181.873
1225,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Perspex,14.24,no response,Perspex 1,Individual,334.967,0.334967,NA,NA,Length,334.967
1226,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Perspex,9.046,no response,Perspex 1,Individual,133.861,0.133861,NA,NA,DFS.prior.3,133.861
1227,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Perspex,13.357,no response,Perspex 1,Individual,1484.557,1.484557,NA,NA,FID,1484.557
1228,LIZARD2_CAM3_RIG1,Haemulidae,Diagramma,pictum,Perspex,6.438,no response,Perspex 1,Individual,164.356,0.164356,NA,NA,DFS.FID,164.356
1229,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,8.171,no response,Pipe 1,Individual,271.638,0.271638,NA,NA,DFS.prior.2,271.638
1230,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,sp,Pipe,11.949,no response,Pipe 2,Individual,128.311,0.128311,NA,NA,DFS.prior.2,128.311
1231,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,6.973,no response,Pipe 1,Individual,212.039,0.212039,NA,NA,DFS.prior.3,212.039
1232,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,sp,Pipe,16.206,no response,Pipe 2,Individual,194.479,0.194479,NA,NA,DFS.prior.3,194.479
1233,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,12.33,no response,Pipe 1,Individual,1398.393,1.398393,NA,NA,FID,1398.393
1234,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,sp,Pipe,37.697,no response,Pipe 2,Individual,2172.642,2.172642,NA,NA,FID,2172.642
1235,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,sp,Pipe,8.839,no response,Pipe 2,Individual,119.869,0.119869,NA,NA,DFS.FID,119.869
1236,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,8.631,no response,Pipe 1,Individual,219.086,0.219086,NA,NA,DFS.FID,219.086
1237,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,sp,Pipe,10.09,no response,Pipe 2,Individual,194.865,0.194865,NA,NA,Length,194.865
1238,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Pipe,9.021,no response,Pipe 1,Individual,279.703,0.279703,NA,NA,Length,279.703
1239,LIZARD2_CAM4_RIG1,Serranidae,Plectropomus,sp,Diver,8.054,C- turn,Diver 1,Individual,331.718,0.331718,NA,NA,DFS.prior.2,331.718
1240,LIZARD2_CAM4_RIG1,Serranidae,Plectropomus,sp,Diver,4.639,C- turn,Diver 1,Individual,94.741,0.094741,NA,NA,DFS.prior.3,94.741
1241,LIZARD2_CAM4_RIG1,Serranidae,Plectropomus,sp,Diver,8.731,C- turn,Diver 1,Individual,1692.622,1.692622,NA,NA,FID,1692.622
1242,LIZARD2_CAM4_RIG1,Serranidae,Plectropomus,sp,Diver,5.115,C- turn,Diver 1,Individual,620.57,0.62057,NA,NA,DFS.FID,620.57
1243,LIZARD2_CAM4_RIG1,Serranidae,Plectropomus,sp,Diver,10.555,C- turn,Diver 1,Individual,574.534,0.574534,NA,NA,Length,574.534
1244,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,8.882,no response,Turtle 1,Individual,270.445,0.270445,NA,NA,Length,270.445
1245,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,8.48,no response,Turtle 1,Individual,305.004,0.305004,NA,NA,DFS.prior.2,305.004
1246,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,8.877,no response,Turtle 1,Individual,275.452,0.275452,NA,NA,DFS.prior.3,275.452
1247,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,7.786,no response,Turtle 2,Individual,291.9,0.2919,NA,NA,DFS.prior.3,291.9
1248,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,36.395,no response,Turtle 1,Individual,1978.433,1.978433,NA,NA,FID,1978.433
1249,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,42.289,no response,Turtle 2,Individual,2286.263,2.286263,NA,NA,FID,2286.263
1250,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,8.523,no response,Turtle 1,Individual,312.447,0.312447,NA,NA,DFS.FID,312.447
1251,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,9.838,no response,Turtle 2,Individual,290.802,0.290802,NA,NA,DFS.FID,290.802
1252,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,12.312,no response,Turtle 2,Individual,271.41,0.27141,NA,NA,Length,271.41
1253,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Turtle,11.814,no response,Shark 2,Individual,312.699,0.312699,NA,NA,Length,312.699
1254,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Turtle,9.223,C- turn,Shark 1,Individual,290.038,0.290038,NA,NA,Length,290.038
1255,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Shark,9.638,no response,Shark 2,Individual,161.4,0.1614,NA,NA,DFS.prior.2,161.4
1256,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Shark,9.161,no response,Shark 2,Individual,150.568,0.150568,NA,NA,DFS.prior.3,150.568
1257,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,8.673,C- turn,Shark 1,Individual,529.588,0.529588,NA,NA,DFS.prior.2,529.588
1258,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,8.412,C- turn,Shark 1,Individual,433.333,0.433333,NA,NA,DFS.prior.3,433.333
1259,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,23.992,C- turn,Shark 1,Individual,1891.677,1.891677,NA,NA,FID,1891.677
1260,LIZARD2_CAM4_RIG1,Lutjanidae,Lutjanus,fulviflamma,Shark,7.536,C- turn,Shark 1,Individual,418.414,0.418414,NA,NA,DFS.FID,418.414
1261,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Shark,13.445,no response,Shark 2,Individual,1587.086,1.587086,NA,NA,FID,1587.086
1262,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Shark,9.961,no response,Shark 2,Individual,101.942,0.101942,NA,NA,DFS.FID,101.942
1263,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Perspex,15.288,no response,Perspex 1,Individual,290.842,0.290842,NA,NA,Length,290.842
1264,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Perspex,6.086,no response,Perspex 1,Individual,212.514,0.212514,NA,NA,DFS.prior.2,212.514
1265,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Perspex,7.751,no response,Perspex 1,Individual,199.036,0.199036,NA,NA,DFS.prior.3,199.036
1266,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Perspex,14.305,no response,Perspex 1,Individual,1581.252,1.581252,NA,NA,FID,1581.252
1267,LIZARD2_CAM4_RIG1,Haemulidae,Diagramma,pictum,Perspex,7.581,no response,Perspex 1,Individual,112.339,0.112339,NA,NA,DFS.FID,112.339
1268,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Pipe,5.836,flight,Pipe 3,Individual,1083.358,NA,NA,NA,FID,1083.358
1269,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Pipe,2.883,flight,Pipe 2,Individual,551.083,NA,NA,NA,FID,551.083
1270,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Pipe,3.568,flight,Pipe 1,Individual,693.875,NA,NA,NA,FID,693.875
1272,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Shark,4.91,no response,Shark 2,Individual,580.429,NA,NA,NA,DFS.prior.2,580.429
1273,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Shark,5.746,no response,Shark 2,Individual,548.572,NA,NA,NA,DFS.prior.3,548.572
1274,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Shark,5.057,C- turn,Shark 1,Individual,1099.562,NA,NA,NA,FID,1099.562
1275,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Shark,10.619,no response,Shark 2,Individual,1278.937,NA,NA,NA,FID,1278.937
1276,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Shark,6.289,no response,Shark 2,Individual,499.087,NA,NA,NA,DFS.FID,499.087
1277,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Shark,7.172,C- turn,Shark 1,Individual,191.864,NA,NA,NA,Length,191.864
1278,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Shark,4.091,no response,Shark 2,Individual,307.483,NA,NA,NA,Length,307.483
1280,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Shark,6.926,no response,Perspex 2,Individual,284.196,NA,NA,NA,Length,284.196
1281,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Perspex,3.031,no response,Perspex 3,Individual,237.858,NA,NA,NA,Length,237.858
1282,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Perspex,2.078,no response,Perspex 3,Individual,98.118,NA,NA,NA,DFS.prior.2,98.118
1283,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Perspex,1.667,no response,Perspex 3,Individual,89.911,NA,NA,NA,DFS.prior.3,89.911
1284,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Perspex,5.675,no response,Perspex 2,Individual,845.935,NA,NA,NA,FID,845.935
1285,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Perspex,6.533,no response,Perspex 3,Individual,1037.27,NA,NA,NA,FID,1037.27
1286,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Perspex,6.986,no response,Perspex 1,Individual,853.957,NA,NA,NA,FID,853.957
1287,LIZARD2_CAM5_RIG3,Lutjanidae,Lutjanus,carponotatus,Perspex,2.42,no response,Perspex 3,Individual,84.67,NA,NA,NA,DFS.FID,84.67
1288,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Perspex,5.918,no response,Perspex 1,Individual,198.352,NA,NA,NA,Length,198.352
1290,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,4.494,flight,Turtle 3,Individual,178.558,NA,NA,NA,Length,178.558
1291,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,2.549,flight,Turtle 2,Individual,207.29,NA,NA,NA,Length,207.29
1292,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,3.69,flight,Turtle 1,Individual,516.077,NA,NA,NA,DFS.prior.2,516.077
1293,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,4.738,flight,Turtle 3,Individual,510.651,NA,NA,NA,DFS.prior.2,510.651
1294,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,3.179,flight,Turtle 2,Individual,450.207,NA,NA,NA,DFS.prior.2,450.207
1295,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,5.663,flight,Turtle 2,Individual,514.737,NA,NA,NA,DFS.prior.3,514.737
1296,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,3.87,flight,Turtle 3,Individual,447.274,NA,NA,NA,DFS.prior.3,447.274
1297,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,4.186,flight,Turtle 1,Individual,522.05,NA,NA,NA,DFS.prior.3,522.05
1298,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,3.429,flight,Turtle 1,Individual,730.639,NA,NA,NA,FID,730.639
1299,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,3.584,flight,Turtle 2,Individual,668.563,NA,NA,NA,FID,668.563
1300,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,5.499,flight,Turtle 3,Individual,652.84,NA,NA,NA,FID,652.84
1301,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,4.055,flight,Turtle 1,Individual,529.501,NA,NA,NA,DFS.FID,529.501
1302,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,3.847,flight,Turtle 2,Individual,349.892,NA,NA,NA,DFS.FID,349.892
1303,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Turtle,7.57,flight,Turtle 3,Individual,505.385,NA,NA,NA,DFS.FID,505.385
1304,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,2.94,flight,Turtle 1,Individual,286.713,NA,NA,NA,Length,286.713
1305,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Diver,2.588,flight,Diver 1,Individual,186.293,0.186293,NA,NA,Length,186.293
1306,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Diver,4.575,C- turn,Diver 2,Individual,289.912,0.289912,NA,NA,Length,289.912
1307,LIZARD2_CAM5_RIG3,Haemulidae,Diagramma,pictum,Diver,2.255,flight,Diver 1,Individual,63.852,0.063852,NA,NA,DFS.prior.2,63.852
1308,LIZARD2_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Diver,4.959,C- turn,Diver 2,Individual,274.709,NA,NA,NA,DFS.prior.2,274.709
